event_id,name,url,created_at,starts_at,ends_at,year,weekday,month,season,hour,is_weekend,city,address,category_id,category,age_limit,properties,moderation_status,access_status,org_id,org_name,tickets_limit,tickets_total,is_registration_open,min_price,max_price,is_free,sold,attended,participants,duration_hours,lead_days
2163431,Первая оффлайн-встреча с Ланой Нагорной.,https://lanainvest.timepad.ru/event/2163431/,,2022-09-08T18:00:00+0300,,2022,3,9,autumn,18,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163480,Art&amp;Embro,https://yolka-art.timepad.ru/event/2163480/,,2022-09-06T11:00:00+0300,,2022,1,9,autumn,11,0,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163484,Настасья Хрущева: «Метамодерн в музыке и русские тупики» ,https://filosofskiy-knizhnyy-dal.timepad.ru/event/2163484/,,2022-09-07T19:00:00+0300,,2022,2,9,autumn,19,0,,,460,Концерты,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163491,Открытый практический вебинар «Как без знаний программирования за 1 месяц овладеть профессией «Тестировщик ПО» ,https://be-tester.timepad.ru/event/2163491/,,2022-09-08T20:00:00+0300,,2022,3,9,autumn,20,0,,,452,ИТ и интернет,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163513,Цикл лекций «Основы москвоведения»  ,https://vorobievygory-events.timepad.ru/event/2163513/,,2022-09-07T19:30:00+0300,,2022,2,9,autumn,19,0,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163540,Организация уроков литературы на основе современной российской поэзии прозы,https://centersot.timepad.ru/event/2163540/,,2022-09-24T12:00:00+0300,,2022,5,9,autumn,12,1,,,462,Другие события,,,featured,,,,,,,0.0,0.0,1,,,,,
2163567,Вебинар &quot;Как гиду выиграть миллион&quot;,https://svetlana-borisenko.timepad.ru/event/2163567/,,2022-09-09T19:30:00+0300,,2022,4,9,autumn,19,0,,,462,Другие события,,,featured,,,,,,,0.0,0.0,1,,,,,
2163611,Эмоциональный интеллект и зачем он вам нужен,https://soft-skills-lab-community.timepad.ru/event/2163611/,,2022-09-08T18:00:00+0300,,2022,3,9,autumn,18,0,,,452,ИТ и интернет,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163649,Лучи от Электрозавода и Москва эпохи Авангарда,https://velonoch.timepad.ru/event/2163649/,,2022-09-15T19:00:00+0300,,2022,3,9,autumn,19,0,,,461,Экскурсии и путешествия,,,featured,,,,,,,0.0,0.0,1,,,,,
2163659,Консультация по методике эстетического кода,https://lares.timepad.ru/event/2163659/,,2022-09-10T12:00:00+0300,,2022,5,9,autumn,12,1,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163679, Science Drama «Циолковский&quot;,https://myatom-kirov.timepad.ru/event/2163679/,,2022-09-08T20:00:00+0300,,2022,3,9,autumn,20,0,,,2465,Наука,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163683,Писание Кутлык Кагана – открытие века,https://biblioteka-al-farab-event.timepad.ru/event/2163683/,,2022-09-06T11:30:00+0300,,2022,1,9,autumn,11,0,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163685,Безопасный турпоход,https://visitkolyma.timepad.ru/event/2163685/,,2022-09-10T13:00:00+0300,,2022,5,9,autumn,13,1,,,2335,Интеллектуальные игры,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163704,Кинолекторий «В гостях у сказки. Студия Куйбышевтелефильм»,https://biblioteka-narodov-povolz.timepad.ru/event/2163704/,,2022-09-11T16:00:00+0300,,2022,6,9,autumn,16,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163731,ПШО ПроРок в Петергофе!,https://ryumochnaya-tri-krota.timepad.ru/event/2163731/,,2022-09-09T20:00:00+0300,,2022,4,9,autumn,20,0,,,460,Концерты,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163733,Финисаж выставки Нины Котёл в BURO ALL GALLERY,https://buro-all-design.timepad.ru/event/2163733/,,2022-09-12T18:00:00+0300,,2022,0,9,autumn,18,0,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163737,SKINNERS в баре &quot;Три Крота&quot;,https://ryumochnaya-tri-krota.timepad.ru/event/2163737/,,2022-09-10T22:00:00+0300,,2022,5,9,autumn,22,1,,,460,Концерты,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163741,100 - летие со дня рождения советского композитора Молчанова Кирилла Владимировича.,https://muzey-pobedy-1995.timepad.ru/event/2163741/,,2022-09-07T17:00:00+0300,,2022,2,9,autumn,17,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163776,Творческая мастерская. Серёжа учит уроки,https://fil1pushkinlib.timepad.ru/event/2163776/,,2022-09-10T13:00:00+0300,,2022,5,9,autumn,13,1,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163836,"Вебинар &quot;Как выйти из найма и стать фрилансером, самозанятым, предпринимателем?&quot;",https://mbu-tsentr-podderzhki-pre.timepad.ru/event/2163836/,,2022-09-09T15:00:00+0300,,2022,4,9,autumn,15,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163975,Встреча с художницей Марией Ивановой,https://muzey-rezidentsiya-artkom.timepad.ru/event/2163975/,,2022-09-09T18:30:00+0300,,2022,4,9,autumn,18,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2163982,Бумажная скульптура,https://mabiu-mibiu.timepad.ru/event/2163982/,,2022-09-09T13:00:00+0300,,2022,4,9,autumn,13,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164001, &quot;Мастерская будущих художников&quot; в рамках фестиваля &quot;Театральный марш 2022&quot;,https://teatr-na-taganke-org.timepad.ru/event/2164001/,,2022-09-10T16:00:00+0300,,2022,5,9,autumn,16,1,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164017, &quot;Мастерская будущих художников&quot; в рамках фестиваля &quot;Театральный марш 2022&quot;,https://teatr-na-taganke-org.timepad.ru/event/2164017/,,2022-09-10T14:45:00+0300,,2022,5,9,autumn,14,1,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164018, &quot;Мастерская будущих художников&quot; в рамках фестиваля &quot;Театральный марш 2022&quot;,https://teatr-na-taganke-org.timepad.ru/event/2164018/,,2022-09-10T13:30:00+0300,,2022,5,9,autumn,13,1,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164019, &quot;Мастерская будущих художников&quot; в рамках фестиваля &quot;Театральный марш 2022&quot;,https://teatr-na-taganke-org.timepad.ru/event/2164019/,,2022-09-10T12:15:00+0300,,2022,5,9,autumn,12,1,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164027,ВЕЧЕР СТОРИТЕЛЛИНГА В «СОВРЕМЕННИКЕ»,https://teatr-sovremennik.timepad.ru/event/2164027/,,2022-09-10T19:30:00+0300,,2022,5,9,autumn,19,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164034,"Фильм «Впервые замужем», 1979 год. (К/т «Иллюзион», Большой зал) ",https://gosfilmofond-org.timepad.ru/event/2164034/,,2022-09-10T10:00:00+0300,,2022,5,9,autumn,10,1,,,374,Кино,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164056,Неочевидность: Научная изнанка расхожих мифов,https://ano-itsao.timepad.ru/event/2164056/,,2022-09-08T19:00:00+0300,,2022,3,9,autumn,19,0,,,2465,Наука,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164201,Завтрак с художником ,https://masterskaya-iriny-ku.timepad.ru/event/2164201/,,2022-09-09T11:00:00+0300,,2022,4,9,autumn,11,0,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164204,Психоанализ в пространстве звуков. Лекция первая,https://musicaeterna.timepad.ru/event/2164204/,,2022-09-11T15:00:00+0300,,2022,6,9,autumn,15,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164229,Йога + live set в WIP,https://en-pointe.timepad.ru/event/2164229/,,2022-09-11T15:00:00+0300,,2022,6,9,autumn,15,1,,,376,Спорт,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164230,Экскурсия «Путешествие в мир старинных вещей»,https://biblioteka-narodov-povolz.timepad.ru/event/2164230/,,2022-09-11T18:00:00+0300,,2022,6,9,autumn,18,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164235,"Фильм «Влюблен по собственному желанию», 1982 (к/т «Иллюзион», Большой зал).",https://gosfilmofond-org.timepad.ru/event/2164235/,,2022-09-11T10:30:00+0300,,2022,6,9,autumn,10,1,,,374,Кино,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164240,"Фильм «Как Иванушка-дурачок за чудом ходил», 1977 год. (к/т «Иллюзион», Большой зал) ",https://gosfilmofond-org.timepad.ru/event/2164240/,,2022-09-11T12:10:00+0300,,2022,6,9,autumn,12,1,,,374,Кино,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164246,"Фильм «Уникум», 1983 год.  (к/т «Иллюзион», Большой зал) ",https://gosfilmofond-org.timepad.ru/event/2164246/,,2022-09-12T10:50:00+0300,,2022,0,9,autumn,10,0,,,374,Кино,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164352,МАСТЕР-КЛАСС ПО АРХИТЕКТУРНОМУ МОДЕЛИРОВАНИЮ &quot;ВЫШЕ ВСЕХ НА СВЕТЕ&quot;,https://cc-zodchie.timepad.ru/event/2164352/,,2022-09-10T15:00:00+0300,,2022,5,9,autumn,15,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164359,Выставка &quot;Керамический джем&quot;,https://palata-remesel.timepad.ru/event/2164359/,,2022-09-07T10:00:00+0300,,2022,2,9,autumn,10,0,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164398,"Природа, экология, коренные народы Камчатки и их традиции",https://travellibrary.timepad.ru/event/2164398/,,2022-08-20T10:00:00+0300,,2022,5,8,summer,10,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164401,Как b2b компаниям ускорить рост и развитие? (Оффлайн встреча бизнес-клуба B2B DRIVE),https://b2bdrive.timepad.ru/event/2164401/,,2022-09-08T16:30:00+0300,,2022,3,9,autumn,16,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164406,Английский разговорный клуб в Револьт-центре: Education,https://revoltcenter.timepad.ru/event/2164406/,,2022-09-09T18:00:00+0300,,2022,4,9,autumn,18,0,,,382,Иностранные языки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164460,"ВЕЧЕРИНКА МАМЫ СТИФЛЕРА / ПЯТНИЦА, 9 СЕНТЯБРЯ, КЛУБ &quot;МАСЛО&quot; | САНКТ-ПЕТЕРБУРГ",https://vecherinka-mamy-stiflera.timepad.ru/event/2164460/,,2022-09-09T16:00:00+0300,,2022,4,9,autumn,16,0,,,457,Вечеринки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164461,Группа поддержки с психологом ,https://revoltcenter.timepad.ru/event/2164461/,,2022-09-08T18:30:00+0300,,2022,3,9,autumn,18,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164466,Иллюзия кроя,https://mabiu-mibiu.timepad.ru/event/2164466/,,2022-09-09T13:00:00+0300,,2022,4,9,autumn,13,0,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164476,&quot;День города&quot; в театре &quot;Et Cetera&quot;,https://moskovskiy-teatr-et-ceter.timepad.ru/event/2164476/,,2022-09-10T14:00:00+0300,,2022,5,9,autumn,14,1,,,459,Театры,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164481,выставка вне музея FROM/TO,https://fwbagy.timepad.ru/event/2164481/,,2022-09-09T18:00:00+0300,,2022,4,9,autumn,18,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164548,Расчистка фасада усадьбы Кантемиров,https://fondvnimanie.timepad.ru/event/2164548/,,2022-09-07T09:00:00+0300,,2022,2,9,autumn,9,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164550,Стендап в баре «DVOR»/ 10 сентября,https://openmic.timepad.ru/event/2164550/,,2022-09-10T20:00:00+0300,,2022,5,9,autumn,20,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164552,Расчистка фасада усадьбы Кантемиров,https://fondvnimanie.timepad.ru/event/2164552/,,2022-09-08T09:00:00+0300,,2022,3,9,autumn,9,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164553,Расчистка фасада усадьбы Кантемиров,https://fondvnimanie.timepad.ru/event/2164553/,,2022-09-09T09:00:00+0300,,2022,4,9,autumn,9,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164557,Расчистка фасада усадьбы Кантемиров,https://fondvnimanie.timepad.ru/event/2164557/,,2022-09-10T09:00:00+0300,,2022,5,9,autumn,9,1,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164576,Лекция «Устройства неведения: война и как её (не) замечают?»,https://signum.timepad.ru/event/2164576/,,2022-09-09T20:00:00+0300,,2022,4,9,autumn,20,0,,,2465,Наука,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164579,"Испанская Fiesta возвращается! И конечно, в «Простые вещи New Vintage» �� ",https://enomaniya.timepad.ru/event/2164579/,,2022-09-10T15:00:00+0300,,2022,5,9,autumn,15,1,,,457,Вечеринки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164583,Городская экспедиция вокруг комнаты в овраге,https://freetoursfest.timepad.ru/event/2164583/,,2022-09-10T12:30:00+0300,,2022,5,9,autumn,12,1,,,461,Экскурсии и путешествия,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164618,Экскурсия по «Красному просвещенцу» ,https://freetoursfest.timepad.ru/event/2164618/,,2022-09-09T18:00:00+0300,,2022,4,9,autumn,18,0,,,461,Экскурсии и путешествия,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164621,Экскурсия по «Красному просвещенцу» ,https://freetoursfest.timepad.ru/event/2164621/,,2022-09-09T16:45:00+0300,,2022,4,9,autumn,16,0,,,461,Экскурсии и путешествия,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164623,Творческий мастер-класс. Строим из мармеладного конструктора в «Фуд Парк Меркурий».,https://fud-park-merkuriy.timepad.ru/event/2164623/,,2022-09-11T15:00:00+0300,,2022,6,9,autumn,15,1,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164661,Мастер-класс по глине/день открытых дверей,https://sharik-i-shkolab.timepad.ru/event/2164661/,,2022-09-11T16:30:00+0300,,2022,6,9,autumn,16,1,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164666,Открытие образовательной программы к 100-летию российского джаза: Mussorgsky Jazz Orchestra и школа танцев Summertime Swing ,https://jazz-100.timepad.ru/event/2164666/,,2022-09-11T19:00:00+0300,,2022,6,9,autumn,19,1,,,460,Концерты,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164679,Игра CashFlow 101+202 в центре Москвы,https://cashflowmoskow.timepad.ru/event/2164679/,,2022-08-28T17:00:00+0300,,2022,6,8,summer,17,1,,,2335,Интеллектуальные игры,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164705,Шоу-рум как культурный центр,https://arnorilsk.timepad.ru/event/2164705/,,2022-09-11T12:00:00+0300,,2022,6,9,autumn,12,1,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164706,Рейс: Магадан - Сокол. 56 километров общей истории,https://visitkolyma.timepad.ru/event/2164706/,,2022-09-10T13:30:00+0300,,2022,5,9,autumn,13,1,,,2335,Интеллектуальные игры,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164709,Экскурсия с микроскопом «Внутренний мир капель воды» в Дендрарии у Цирка,https://birdwatching-ekb.timepad.ru/event/2164709/,,2022-09-10T08:30:00+0300,,2022,5,9,autumn,8,1,,,461,Экскурсии и путешествия,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164714,Квадрат стендап 08.09,https://kvadratstandup-org.timepad.ru/event/2164714/,,2022-09-08T20:00:00+0300,,2022,3,9,autumn,20,0,,,460,Концерты,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164898,ТелеТеатр. Спектакль «Аламжи»,https://dramteatr.timepad.ru/event/2164898/,,2022-09-11T19:00:00+0300,,2022,6,9,autumn,19,1,,,459,Театры,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164899,Кокошники. Новый взгляд,https://furseva25.timepad.ru/event/2164899/,,2022-09-10T16:00:00+0300,,2022,5,9,autumn,16,1,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164921,Русский стиль: из прошлого в будущее,https://furseva25.timepad.ru/event/2164921/,,2022-09-10T19:00:00+0300,,2022,5,9,autumn,19,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164924,Мастер-класс в онлайн формате «Особенности экспорта в Казахстане»,https://export34.timepad.ru/event/2164924/,,2022-09-09T10:00:00+0300,,2022,4,9,autumn,10,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2164934,Этно-стиль в современном гардеробе ,https://furseva25.timepad.ru/event/2164934/,,2022-09-10T20:00:00+0300,,2022,5,9,autumn,20,1,,,399,Красота и здоровье,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165017,"Чудо чудное, диво дивное",https://furseva25.timepad.ru/event/2165017/,,2022-09-10T14:30:00+0300,,2022,5,9,autumn,14,1,,,461,Экскурсии и путешествия,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165025,Мастер-класс от студии эстрадного вокала MURASHKI с Мариной Ларкиной,https://sparklingfest.timepad.ru/event/2165025/,,2022-09-10T14:00:00+0300,,2022,5,9,autumn,14,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165028,Мастер-класс от студии эстрадного вокала MURASHKI с Аленой Говрухиной,https://sparklingfest.timepad.ru/event/2165028/,,2022-09-10T15:15:00+0300,,2022,5,9,autumn,15,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165029,Мастер-класс от студии эстрадного вокала MURASHKI с Данией Габдуллиной,https://sparklingfest.timepad.ru/event/2165029/,,2022-09-10T16:30:00+0300,,2022,5,9,autumn,16,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165123,«Пляс»: танцевальные встречи ,https://musicaeterna.timepad.ru/event/2165123/,,2022-09-10T13:00:00+0300,,2022,5,9,autumn,13,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165145,«Распев»: хоровые встречи в Доме Радио,https://musicaeterna.timepad.ru/event/2165145/,,2022-09-10T13:00:00+0300,,2022,5,9,autumn,13,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165151,Звериная перепутаница,https://opg-yaselki-event.timepad.ru/event/2165151/,,2022-09-10T12:00:00+0300,,2022,5,9,autumn,12,1,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165168,"Широка ли долгота, или язык флагов!",https://opg-yaselki-event.timepad.ru/event/2165168/,,2022-09-11T12:00:00+0300,,2022,6,9,autumn,12,1,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165228,13 СЕНТЯБРЯ БИЗНЕС-УИКЕНД В АНГАРСКОМ ЭКОПАРКЕ,https://delo-volgograd.timepad.ru/event/2165228/,,2022-09-13T11:00:00+0300,,2022,1,9,autumn,11,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165300,Вступительное тестирование для ДЕТЕЙ и  ПОДРОСТКОВ от 10 до 15 лет,https://goetheinstitut.timepad.ru/event/2165300/,,2022-09-09T18:00:00+0300,,2022,4,9,autumn,18,0,,,382,Иностранные языки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165303,"Встреча с Григорием Ергиным, мастер спорта, трехкратный чемпион России ",https://partikulyarnayaverf.timepad.ru/event/2165303/,,2022-09-10T12:00:00+0300,,2022,5,9,autumn,12,1,,,376,Спорт,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165312,Субботник на Заводе // 10 сентября,https://nazavode.timepad.ru/event/2165312/,,2022-09-10T11:00:00+0300,,2022,5,9,autumn,11,1,,,461,Экскурсии и путешествия,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165313,Дачный своп,https://strelkahall.timepad.ru/event/2165313/,,2022-09-09T18:30:00+0300,,2022,4,9,autumn,18,0,,,463,Другие развлечения,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165319,Мастерская по созданию кашпо из гипса,https://strelkahall.timepad.ru/event/2165319/,,2022-09-09T19:30:00+0300,,2022,4,9,autumn,19,0,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165330,Дегустация сыра от сыроварни «Известная»,https://sparklingfest.timepad.ru/event/2165330/,,2022-09-10T14:00:00+0300,,2022,5,9,autumn,14,1,,,456,Еда,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165367,Мастер-класс по акварели от Галереи Паркер,https://sparklingfest.timepad.ru/event/2165367/,,2022-09-10T18:00:00+0300,,2022,5,9,autumn,18,1,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165371,Дегустация игристых вин от LION WINE,https://sparklingfest.timepad.ru/event/2165371/,,2022-09-10T19:00:00+0300,,2022,5,9,autumn,19,1,,,456,Еда,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165392,Сели Познакомились - быстрые свидания + выступление YAROSLOVE,https://selivstali.timepad.ru/event/2165392/,,2022-09-11T17:00:00+0300,,2022,6,9,autumn,17,1,,,457,Вечеринки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165408,Встреча с архитекторами и реставраторами на Заводе / 11 сентября,https://nazavode.timepad.ru/event/2165408/,,2022-09-11T11:00:00+0300,,2022,6,9,autumn,11,1,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165444,День города вместе со Светловкой!,https://svetlovka-deti.timepad.ru/event/2165444/,,2022-09-10T13:00:00+0300,,2022,5,9,autumn,13,1,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165455,Лекторий Москва Детская — 875»: День города в Московском дворце пионеров,https://mediashkola.timepad.ru/event/2165455/,,2022-09-10T13:00:00+0300,,2022,5,9,autumn,13,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165456,Tramplin Stream: 004,https://tramplinpro.timepad.ru/event/2165456/,,2022-09-12T20:00:00+0300,,2022,0,9,autumn,20,0,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165503,Клуб поддержки перемен,https://nastoyashchie-otnosheniya.timepad.ru/event/2165503/,,2022-09-10T15:00:00+0300,,2022,5,9,autumn,15,1,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165566,Мастер-класс,https://tabarman.timepad.ru/event/2165566/,,2022-09-11T12:00:00+0300,,2022,6,9,autumn,12,1,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165567,Мастер-класс,https://tabarman.timepad.ru/event/2165567/,,2022-09-11T15:00:00+0300,,2022,6,9,autumn,15,1,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165581,&quot;День города&quot; в театре &quot;Et Cetera&quot;: спектакль &quot;Циники&quot;,https://moskovskiy-teatr-et-ceter.timepad.ru/event/2165581/,,2022-09-10T20:00:00+0300,,2022,5,9,autumn,20,1,,,459,Театры,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165600,Зоопсихология кошек,https://petswebinar.timepad.ru/event/2165600/,,2022-09-07T10:34:00+0300,,2022,2,9,autumn,10,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165606,"Лекция &quot;Время локальных брендов, осознанная, медленная мода&quot;",https://autumn-pop-up.timepad.ru/event/2165606/,,2022-09-10T14:00:00+0300,,2022,5,9,autumn,14,1,,,399,Красота и здоровье,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165621,"Вечер Зои Богуславской и показ фильма «Зоя Богуславская. Мои люди», реж. Лариса Максимова",https://voznesenskycenter.timepad.ru/event/2165621/,,2022-09-10T19:00:00+0300,,2022,5,9,autumn,19,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165634,Мастер-класс &quot;шопер с кожаным кармашком&quot;,https://autumn-pop-up.timepad.ru/event/2165634/,,2022-09-10T17:00:00+0300,,2022,5,9,autumn,17,1,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165650,Вебинары от ветеринарных врачей,https://petswebinar.timepad.ru/event/2165650/,,2022-09-07T10:34:00+0300,,2022,2,9,autumn,10,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165653,"Открытая лекция: «ДТП с летальным исходом: разбор, правила поведения и оформление»",https://blagosfera.timepad.ru/event/2165653/,,2022-09-09T19:00:00+0300,,2022,4,9,autumn,19,0,,,1940,Гражданские проекты,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165669,&quot;Уверенность&quot; тренинг по актерскому мастерству,https://actionshkola.timepad.ru/event/2165669/,,2022-10-13T19:30:00+0300,,2022,3,10,autumn,19,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165670,&quot;Уверенность&quot; тренинг по актерскому мастерству,https://actionshkola.timepad.ru/event/2165670/,,2022-11-01T19:30:00+0300,,2022,1,11,autumn,19,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165672,&quot;Уверенность&quot; тренинг по актерскому мастерству,https://actionshkola.timepad.ru/event/2165672/,,2022-11-17T19:30:00+0300,,2022,3,11,autumn,19,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165678,Музыкальная программа,https://furseva25.timepad.ru/event/2165678/,,2022-09-10T18:00:00+0300,,2022,5,9,autumn,18,1,,,460,Концерты,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165679,Школа грамотного фелинолога с Еленой Шевченко,https://petswebinar.timepad.ru/event/2165679/,,2022-09-07T10:34:00+0300,,2022,2,9,autumn,10,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165680,Просмотр сериала про феминизм FEM IS | 18+,https://revoltcenter.timepad.ru/event/2165680/,,2022-09-12T18:30:00+0300,,2022,0,9,autumn,18,0,,,374,Кино,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
2165683,ПермьВинтаж. Образовательная программа,https://permcitycenter.timepad.ru/event/2165683/,,2022-09-10T13:00:00+0300,,2022,5,9,autumn,13,1,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
